2015-04-12 11:40:14	1	Corte brazo secuencia tanto como	3.12	235830
2014-04-14 08:23:41	1	Tornillos de fin, realidad incluso	4.42	394562
2020-03-17 10:22:39	1	Precisión yo delicioso, porque yo	2.51	8633
2011-08-19 07:15:36	1	Relojería comienzo, artístico avanzar oveja	1.76	555199
2015-12-06 13:35:04	1	Unión nuevo dulce Objetos esto	1.58	605060
2015-10-01 09:58:54	1	Sujeción frente Sustantivos cuáles tiempo	3.08	67102
2012-01-05 10:28:30	1	Unión nos escultura anochecer y	2.72	164803
2008-02-01 11:46:57	1	Campo sin décimo creer doña	2.88	136324
2012-08-05 15:15:41	1	Carpintería don marisco segundo triste	3.86	305758
2011-12-08 09:01:16	1	Corte despertar tallo calidad uso,	5.29	272678
2010-07-16 09:18:57	1	Relojería ruta encuentro señora doña	2.19	392643
2020-11-24 10:39:18	1	Tornillos experiencia condición calzón extranjero	1.25	166955
2011-07-04 15:01:55	1	Jardinería niño firme superior permiso	2.38	183630
2019-08-14 16:11:03	1	De apartamento nos elección cremallera,	2.36	537123
2013-08-02 18:08:42	1	Relojería ya cara corazón calzón	3.85	552780
2018-04-25 18:31:19	1	Plomería ferrocarril ubicación desde reciente	1.97	86584
2008-01-26 10:03:54	1	De ayuda recién cremallera, autor	3.6	416756
2016-08-13 16:00:08	1	Pintura exterior vía afectar cerca	3.76	589440
2017-03-04 18:08:28	1	Multifunción agregar carta miércoles pantalón	1.12	188871
2006-12-19 06:35:59	1	Herrería rojo mía electricidad ciervo	3.18	518245
2019-07-25 13:26:36	1	Jardinería efecto Auxiliares diente tres	1.85	615317
2013-11-06 13:08:12	1	Corte esas avión naranja equivocación	5.38	148606
2006-07-19 14:34:18	1	Sujeción cuáles placer, empatía águila	1.1	559172
2010-09-12 08:55:01	1	Corte o frío ser varias	4.41	354657
2018-01-15 20:47:00	1	Relojería lateral nieve diagonal Medidas	1.23	448827
2019-10-07 16:09:45	1	Construcción éxtasis idioma muerte pasado	1.58	505557
2017-07-06 06:48:59	1	Desbaste doblar alguien carretera enfadarse	5.94	327682
2016-07-26 12:58:22	1	Corte clavar cuello cambio ti,	2.51	216727
2018-01-13 06:57:35	1	Multifunción molusco cintura abajo, Demostrativos	4.03	407514
2020-09-17 10:33:22	1	Soldadura ellos, bebé modo educación	4.65	410962
2019-01-11 18:54:02	1	Pintura en humano prima todavía	1.41	498122
2013-03-16 07:03:38	1	Electricidad temor Preposiciones aritmética dejar	2.55	161440
2008-02-01 15:44:22	1	Carpintería encantarse arroz sardina salud	1.21	148606
2006-04-20 13:36:20	1	Mecánicas tipo aguja Adverbios universo	2.86	457253
2016-11-11 15:25:30	1	Desbaste real próximamente sol adónde	2.99	559327
2016-08-17 13:12:04	1	Soldadura orden nacer demanda departamento	3.65	571634
2017-10-27 14:34:36	1	Cerrajería mostrar acercar entre realidad	2.9	74035
2006-10-20 13:05:22	1	Cerrajería creación similitud ciervo ancho	3.61	36882
2018-02-19 13:17:18	1	Herrería suelo le, mayoría cinco	4.05	415643
2020-06-22 10:08:20	1	Jardinería provincia estómago perro habitación	3.6	326774
2007-12-22 09:17:36	1	Carpintería duro progreso intendente comunicarse	2.11	449214
2006-01-04 14:22:20	1	Sujeción Adjetivos atmósfera tuyo, cuánto	2.51	353456
2005-07-26 18:04:19	1	Herrería calidad esta, necesidad estos,	1.9	376192
2020-10-18 20:49:19	1	Montaje democracia lago naranja, papas	5.36	418403
2019-08-09 14:58:03	1	Relojería posibilidad marisco Gente metálico	4.42	256884
2009-11-22 08:00:40	1	Jardinería humano lanzar analizar utilización	5.02	534550
2007-08-05 14:59:52	1	Mecánicas y odiar, doblar paraguas	1.78	211764
2011-01-25 09:53:09	1	Jardinería mar Adjetivos relativo nuestra	4.09	236051
2008-05-01 08:57:08	1	Plomería metálico excepto hechos inicialmente	5.78	315354
2009-03-11 07:36:07	1	Unión comprender conocida siete imposible	3.21	272108
2018-12-27 11:56:01	1	Soldadura marrón, cerca campaña tema	2.36	274042
2014-05-10 19:07:57	1	Campo deterioro araña penúltimo tierra	4.36	284652
2005-03-22 09:28:47	1	Electricidad entretenimiento araña aquel, cielo	1.94	388022
2007-09-24 20:43:49	1	Ajuste común nada representante agua	5.26	25532
2009-04-11 18:25:47	1	Precisión anciana otra tan, dejar	1.63	308313
2011-03-04 14:41:29	1	Sujeción rojo trueno menos alemán	2.51	97711
2018-05-16 10:47:40	1	Herrería ambiente seguir hombro cantidad	1.93	205209
2008-10-13 09:31:38	1	Jardinería lanzar pantalla producción posible	1.82	562273
2009-10-20 14:55:18	1	Relojería Ropa adulta escritorio norma	5.95	385105
2015-07-13 13:15:53	1	Mecánicas inferior adónde salado placer,	2.99	468952
2016-06-19 16:36:14	1	Soldadura camino ir elemento galaxia	4.23	496406
2010-02-02 07:55:15	1	Electricidad pera oreja fresco aritmética	2.91	409990
2012-07-19 15:24:15	1	Campo principio sorpresa bajo demás	3.02	9341
2005-09-11 14:18:02	1	Pintura villa analizar departamento inicio,	4.24	183288
2011-10-08 11:13:36	1	Fijación Números mesa cierto por	4.71	282783
2012-11-25 11:36:14	1	Fijación bolsa conflicto alcalde miércoles	2.53	455308
2020-01-10 14:49:34	1	Tornillos aproximadamente enfadado domingo aceptar	2.98	55905
2020-12-06 13:37:33	1	Soldadura ajeno universidad contenido posición	5.43	84302
2013-07-09 14:04:15	1	Herrería abrigo yegua demasiado marrón,	2.3	298755
2019-01-06 07:51:07	1	Mecánicas aceleración suya semana por	4.1	563143
2011-08-23 11:26:31	1	Precisión oveja billete lejos gas	5.2	27604
2017-01-22 06:31:17	1	Jardinería ahí diarrea cierto entonces	4.55	74897
2008-08-17 08:23:18	1	Mecánicas posición bigote ambulancia especie	3.26	57417
2005-07-22 18:58:23	1	Desbaste sin actitud estación, vegetal	1.55	222426
2015-10-11 17:20:46	1	Construcción estricto función ratón otra	4.67	443473
2008-12-23 17:13:02	1	Carpintería hermano ese, llorar vaca	1.9	189814
2010-06-22 11:48:55	1	Fijación por Familia ahora posterior	5.27	245182
2011-02-28 17:46:10	1	Soldadura no usual cerro ferrocarril	2.56	214406
2013-09-18 18:49:42	1	Campo ya ruta malo nuestra	5.7	109600
2005-05-05 14:34:16	1	Montaje caliente pegar pino prenda	5.72	64835
2010-02-28 14:01:07	1	Fijación bus, vista pasto arreglar,	3.73	534408
2015-12-12 06:21:44	1	Herrería naranja bajo con costa	4.83	578079
2009-03-27 15:51:02	1	Carpintería hierro medida cierto amarillo	1.54	109600
2010-12-13 08:01:52	1	Golpe sardina región solitario deber	5.22	378925
2005-06-03 14:06:45	1	Multifunción éxito calor bueno, aún	1.54	42481
2018-07-06 06:40:51	1	Precisión transporte volver contrario, domingo	3.81	139734
2012-06-15 15:08:29	1	Medición matrimonio carta posesivos posibilidad	3.01	415643
2016-07-10 07:43:39	1	Golpe local espectáculo aceleración amanecer	5.54	251003
2018-12-09 09:48:55	1	Ajuste particular educación duro bisabuelo	3.65	301714
2010-11-18 08:32:32	1	Tornillos falda hija calamar cuadro	1.58	573792
2005-10-04 16:49:06	1	Unión nuevo carrera bomberos vez	3.28	89078
2007-01-17 08:54:16	1	Cerrajería cierre la, hechos conejo	2.39	183630
2005-05-19 11:50:25	1	Plomería anteriormente hueso hablar tan,	4.59	65568
2012-05-06 15:49:58	1	Carpintería Pronombres odiar, necesario hacia	3.95	536751
2005-11-07 16:23:18	1	Tornillos talón despertar pantalla codo	2.15	320616
2006-06-17 18:21:53	1	Jardinería parecer pequeño retroceso venir	1.58	400151
2013-11-23 10:31:07	1	Desbaste ocho plata conseguir temprano	3.7	570605
2016-10-13 20:50:13	1	Montaje variar coma negar metro	5.61	206567
2007-04-25 07:17:49	1	Fijación océano calle interés autopista	3.37	470500
2012-09-01 08:10:19	1	Electricidad propio casa iniciar, lago	4.41	370477
2008-04-25 16:28:43	1	Construcción cerrar bajo caballero iniciar,	3.84	333517
2008-04-13 11:58:37	1	Sujeción cada a particular pera	3.06	217313
2018-07-03 15:34:09	1	Soldadura nuevo sujetar considerar despejado	1.4	408888
2007-03-15 11:54:52	1	Multifunción significar susto fruta padre	5.14	390665
2005-11-06 12:16:39	1	Precisión cuánto dormir estación, hechos	1.3	274866
2011-01-11 15:30:56	1	Jardinería incluso sal izquierda malo	3.79	63351
2018-06-13 16:40:37	1	Precisión uno aceleración conmigo monte	2.24	318093
2011-10-27 09:50:11	1	Multifunción cuarto mismo, alemán hotel	3.16	151260
2007-09-18 14:31:03	1	Tornillos atemorizarse pie Adjetivos triste	4.24	30193
2016-04-26 10:47:44	1	Jardinería atender cerrar tanta ya	2.19	330692
2009-01-14 09:29:05	1	Golpe interés reemplazar nuestra leer	4.86	247348
2017-05-08 07:09:48	1	Multifunción mejora dedo vida dirección	3.43	195169
2008-08-14 07:24:56	1	Campo estilo nuestro, y comparar	3.24	303444
2011-10-22 19:04:07	1	Unión de conseguir decir claro	3.47	100748
2020-08-15 06:09:24	1	Carpintería entre camarón gran enseguida	4.78	83888
2019-01-21 09:10:12	1	De zapatilla arrojar seguir tomate	3.38	417077
2007-06-24 10:41:56	1	Carpintería evaluar movimiento de, camiseta	3.02	73374
2005-01-28 07:52:21	1	Electricidad bebida suyo, babosa arrojar	2.14	504263
2009-05-19 10:47:54	1	Unión mercado partir bebé ropa	5.62	149886
2008-05-07 10:36:14	1	Desbaste autobús, tanto coma halcón	2.06	419049
2018-10-26 10:29:20	1	Relojería allá zapato espalda social	2.11	150535
2010-04-03 12:53:31	1	Carpintería tanto plata camarón sugerir	1.53	64350
2010-09-25 12:29:06	1	Sujeción manual amanecer calendario por	4.66	5234
2020-05-08 09:20:59	1	Electricidad ahí mi percibir milímetro	2.72	333122
2010-07-17 15:04:08	1	Construcción nuez insecto ratón a,	4.3	34788
2008-07-21 18:26:49	1	Sujeción espera entristecerse nos equivocación	1.46	183288
2012-12-10 09:10:11	1	Mecánicas cuadro dormir vuestro, cuenta	5.99	429869
2014-08-27 08:41:00	1	Carpintería a diferencia acertado máquina	2.45	301714
2011-07-01 13:59:19	1	Construcción adverbios sacar tú capacidad	2.66	590833
2017-01-26 11:29:32	1	Tornillos bosque tamaño relación vuestro,	1.56	382637
2019-07-11 09:10:42	1	Herrería grabado mariposa nuez siglo	2.49	428778
2018-08-11 09:43:24	1	De dar sol tuyo, Movimiento	3.84	450914
2018-08-06 14:06:47	1	Campo encantarse que marisco ferrocarril	4.82	337348
2010-07-25 08:22:25	1	Medición cielo Adverbios empleo continental	1.34	195790
2013-03-13 08:19:05	1	Golpe aunque despejado interesarse dibujo	5.76	487277
2011-10-07 08:38:59	1	Corte cierto frontal varios, nadie	5.07	575698
2008-01-19 07:41:06	1	Cerrajería carne hígado máquina ya	2.71	132344
2006-04-11 08:02:44	1	Electricidad bajo producción alegrarse enojo,	4.37	33100
2018-10-25 10:05:23	1	Plomería alguna, fuerte gripe ir	5.77	597955
2013-12-06 14:46:27	1	Cerrajería alejar posibilidad estudio monte	4.05	475542
2014-12-05 19:36:01	1	Fijación cantidad hacia cuervo nieto	1.09	79831
2016-08-04 08:42:53	1	De pareja cerdo correcto, segundo	5.98	237006
2014-07-15 19:22:14	1	Herrería odiar, antes atemorizado amplio	1.32	436328
2015-08-08 19:38:58	1	Fijación vehículo jamás sea cantidad	1.11	116940
2014-08-07 17:36:36	1	Campo empatía diputado perjuicio dividir,	1.55	389436
2010-01-23 18:52:26	1	Cerrajería sujetar luego triste fracaso	2.84	592762
2018-03-04 19:06:03	1	Sujeción Existencia valor escalera búsqueda	3.17	455308
2019-04-25 12:45:15	1	Soldadura pera abstractos maloliente entrada	5.26	224222
2010-10-06 10:56:48	1	Golpe conflicto avenida babosa lugar	2.11	546756
2016-08-15 14:11:05	1	Sujeción hechos Otros malo Espacio	5.3	209468
2020-09-16 19:34:04	1	Desbaste menudo representante selva comer	2.87	457787
2014-03-23 12:02:38	1	Precisión cansado doña saltamontes piel	4.99	109049
2006-10-27 15:45:08	1	Ajuste con luna dar solapa,	4.86	616661
2019-12-14 08:00:29	1	Carpintería confianza etcétera sujetar dolor	5.7	62170
2013-02-11 09:30:17	1	Pintura ojo sin y barato	2.15	4522
2020-05-22 18:41:21	1	Montaje Emociones acción internacional cuánto	1.22	89939
2012-04-02 13:34:00	1	Carpintería prohibición mariposa temprano cosa	5.51	127011
2006-02-02 15:28:18	1	Fijación partido alegrarse tormenta hotel	4.5	580297
2014-07-27 18:34:14	1	Carpintería bambú ellos, adentro, competición,	5.34	333804
2009-11-23 12:03:27	1	Pintura aquella, Animales religión comercio	3.37	616365
2010-03-19 08:06:26	1	Precisión abstractos sugerencia comisión estar	1.24	55905
2014-10-17 06:12:28	1	Pintura seis aire arma entrar	1.95	84492
2015-09-21 17:17:46	1	Unión lluvia lluvia un, suelo	1.61	141326
2008-10-03 12:09:50	1	Unión polilla nublado libertad nación	2.17	439875
2011-05-17 12:45:29	1	De destino ordenador lado aburrido	5.07	170612
2009-11-26 06:56:26	1	Soldadura desenvolver español tú feliz	3.64	188871
2006-01-04 20:35:45	1	Tornillos posterior de orden aquellos,	2.38	339993
2006-11-16 12:33:12	1	Cerrajería volver competición, selva además	3.78	295877
2018-11-23 14:37:07	1	Cerrajería tristeza Adjetivos Interjecciones tanto	1.36	7764
2009-08-13 14:23:51	1	Corte tarifa secuencia Herramientas mundo	2.04	99018
2017-06-12 18:43:31	1	Relojería universidad luego hacer caso	5.18	504790
2015-12-28 06:50:45	1	Jardinería hilo aún golpear recoger	1.82	112556
2006-11-26 16:34:22	1	Golpe doblar intendente feliz elección	5.25	272906
2017-06-04 17:57:29	1	Tornillos cantidad mejor libertad calzón	4.84	246416
2009-06-06 17:03:11	1	Relojería adulto municipio ahí seis	3.98	511258
2018-02-21 15:52:59	1	Medición serie búsqueda transacción medio	3.53	84302
2007-10-12 19:25:16	1	Multifunción deseo ayer oler Animales	3.3	600498
2008-02-20 09:57:46	1	Ajuste tomate tranquilo punto destruir	5.25	105683
2020-03-23 07:16:20	1	Mecánicas ropa brazo llave plata	5.59	394482
2013-07-17 08:15:15	1	Soldadura a cinco llave que	2.7	256517
2005-01-13 20:11:53	1	Jardinería destruir confianza probable un,	3.76	141737
2008-08-12 13:05:16	1	Precisión clavo avenida posibilidad político	1.17	509548
2016-01-07 17:59:55	1	Medición falso semana afectar significar	2.46	15845
2017-09-25 11:24:55	1	Pintura vender posible y artículo	1.38	458743
2019-03-09 18:10:53	1	De amarillo obtener, efecto caliente	3.25	319266
2020-12-22 13:35:15	1	Desbaste defensa similar superior empleo	1.64	219042
2010-08-19 10:32:22	1	Tornillos Conjunciones acción hacer hoy	2.99	609965
2009-06-04 16:01:09	1	Corte millonésimo cantidad cuarto cinturón	3.63	446737
2006-12-04 10:59:09	1	Corte conflicto origen solamente dormitorio	4.16	542075
2018-01-01 14:01:36	1	Golpe pie hongo sol ropa	4.7	10512
2013-03-25 10:59:33	1	Relojería hacia carta jamás acordar	1.33	138097
2007-10-10 07:12:55	1	Relojería nosotras retroceso aparato hechos	1.13	408888
2013-01-06 14:00:21	1	Fijación un, duro allí pueblo	5.8	380599
2011-09-05 09:49:26	1	Montaje Adjetivos planta necesitar, Pronombres	4.72	366232
2008-11-16 16:06:11	1	Precisión hogar lateral espinilla entrada	5.86	404255
2017-01-15 08:10:13	1	Ajuste evitar que dama un,	2.44	261802
2006-01-26 07:53:29	1	Golpe y secreto descansar selva	1.68	487267
2014-06-28 09:53:57	1	Cerrajería público patatas local ropa	2.53	461819
2014-04-07 06:40:52	1	De manzana similar aún vivir	2.91	26655
2018-04-14 12:09:08	1	Soldadura gobierno incorrecto, fabricar arreglar,	2.53	243806
2009-06-10 17:53:35	1	Golpe inverso senador Actividades monte	2.9	192451
2018-08-13 10:59:00	1	Jardinería conocimiento espinilla excepto oír,	4.1	332655
2005-02-07 18:45:31	1	Tornillos llevar autor sí entrada	4.62	360150
2006-05-28 19:07:17	1	Tornillos diario Adjetivos ahí lanzar	1.21	223309
2018-04-17 13:48:05	1	Ajuste esta, tarde de comunidad	4.14	607245
2015-05-08 11:07:21	1	Soldadura aguja bolsa ambulancia enojo,	2.94	67102
2011-03-06 06:45:05	1	Plomería otro elevador gorrión posesivos	5.96	340701
2009-12-05 08:06:26	1	Montaje arreglar, bicho nuevo papel	3.25	618487
2019-04-07 15:53:01	1	Multifunción cuello vosotros, grado medir	1.4	457787
2012-08-08 16:57:39	1	Carpintería alcalde sorprendido picante desarrollo	5.62	103978
2006-01-12 18:06:21	1	Carpintería deterioro mejora partido hora	1.03	153442
2010-06-09 14:55:36	1	Unión tres falso sociedad fuego	4.75	462999
2019-05-11 08:36:50	1	Relojería minuto adverbios tristeza nuevo	4.29	92612
2006-07-24 08:35:39	1	De pájaro altura pomo vaca	2.38	552780
2014-09-07 18:38:54	1	Relojería cortar buen regular naranja,	4.98	339128
2019-06-18 11:15:00	1	Multifunción escalera esta, norte alcanzar	4.55	71216
2018-03-11 08:18:35	1	Electricidad cambiar carrera consecuencia solicitar	5.05	573849
2020-10-15 13:16:24	1	Fijación Otros carta tacto generar	5.9	616661
2015-04-28 19:24:23	1	Mecánicas Adverbios adónde asociación debajo	2.81	66197
2020-02-23 06:17:34	1	Ajuste origen sí calidad mío,	4.67	318504
2017-06-22 15:27:46	1	Mecánicas Sustantivos inferior máquina formación	1.81	604688
2005-11-05 18:21:44	1	Soldadura atmósfera calamar coche, nieve	2.07	394482
2009-03-19 17:19:12	1	Pintura sí, yegua horrible tema	1.57	522958
2011-02-08 12:04:23	1	Tornillos dirección cuál almacén tratar	3.28	64835
2015-06-03 08:38:22	1	Herrería desear únicamente caballero chaqueta	4.29	566405
2011-05-22 11:42:26	1	Campo negar cuál, sardina precisar	3.72	333299
2014-04-03 14:04:54	1	Pintura empresa época doblar cuando	1.47	599210
2009-09-01 09:34:13	1	Montaje entrevistar cinco reproducción logro	5.06	511258
2013-04-21 11:10:49	1	Mecánicas sostén acercar verde cabeza	3.16	111480
2012-04-08 20:28:30	1	Relojería camiseta trueno temor año	5.13	556919
2015-08-22 10:55:23	1	Unión futuro nosotras apestoso, sugerir	5.4	446737
2017-10-16 20:33:47	1	Fijación chaqueta atemorizarse obra calmo	5.8	511258
2015-03-06 09:43:51	1	Construcción ser autobús, dirección presente	4.26	436328
2020-09-18 20:49:54	1	Jardinería encima comisión elemento primo	5.25	76881
2008-01-08 18:11:15	1	Electricidad vista jamás únicamente mil	2.06	346872
2009-09-01 10:54:26	1	Mecánicas fábrica océano acompañar todavía	5.24	575698
2019-01-21 10:33:36	1	Jardinería miércoles seguridad enojarse, lo	1.12	412765
2016-01-02 12:08:33	1	Relojería verdura negro anciano clase	3.3	575698
2009-06-15 10:42:41	1	Campo deber investigación libertad ligero	5.13	137037
2012-08-03 16:36:10	1	Montaje forma además ti, oler	4.83	474707
2010-10-07 10:11:02	1	Desbaste hotel conmigo pretender elogiar	4.13	356998
2011-09-15 07:09:00	1	Campo ayudar instante Adverbios pareja	3.43	38106
2015-12-15 18:40:39	1	Golpe aire le, éxito periódico,	2.61	43252
2017-08-11 20:05:31	1	Golpe tocar esos, ejemplo peso	4.74	287333
2015-07-17 14:58:46	1	Unión bigote quién Adjetivos esfuerzo	4.87	288836
2009-06-04 09:37:40	1	Ajuste separado partir villa cierto	5.1	531352
2015-05-11 15:28:36	1	Pintura delicioso, dos hombre ascensor	1.01	512081
2006-04-22 18:45:30	1	Ajuste fruta acerca lluvia Tiempo	1.2	245665
2010-02-10 18:28:39	1	Desbaste grupo lluvia naranja, Cuerpo	3.14	439447
2005-12-21 06:31:12	1	Jardinería calidad solitario sorpresa ser	3.39	359282
2007-01-18 13:14:19	1	Pintura esos, lodo clavo imposible	4.58	411631
2007-02-01 16:18:53	1	Golpe valor reparar Pronombres autoridad	3.16	546756
2009-06-24 06:16:23	1	Montaje semana carretera bus, molusco	1.84	490834
2019-04-16 06:56:22	1	Medición conseguir cómo falso levantar	2.05	67102
2018-08-20 11:44:49	1	Soldadura decidir éxtasis esto bosque	4.01	220249
2013-04-27 15:42:20	1	Soldadura dictadura época desierto pronto	4.22	451365
2011-02-01 14:13:33	1	Ajuste en decisión tuyo, primera	3.87	439254
2015-10-14 14:37:51	1	Mecánicas apartamento ya cierto nuevo	4.98	446737
2009-02-28 18:46:50	1	Campo avión acompañar Sociedad escritorio	4.14	86584
2013-03-05 13:00:56	1	De física triste trancar de,	4.3	463568
2007-02-25 17:36:15	1	Pintura hijo producto agarrar así	5.23	335309
2014-06-06 08:08:42	1	Jardinería otra japonés susto selva	2.27	301931
2013-02-11 10:29:53	1	Mecánicas amar pareja nada meta	3.04	434739
2010-11-27 12:05:51	1	Pintura ubicación arte mucho esto	1.56	244192
2017-04-22 18:41:11	1	Mecánicas perro si raro, empezar	2.7	392738
2010-01-09 06:50:52	1	Montaje dividir, Pronombres mal don	3.38	439254
2012-03-17 13:32:39	1	Ajuste aceleración suelo guisantes familia	4.14	20182
2015-01-10 12:06:33	1	Carpintería parecer lo tan información	1.95	43252
2017-01-01 15:32:09	1	Multifunción evaluar talón ratón humano	4.91	570882
2009-09-11 10:08:02	1	Medición botón desde fin, siete	3.61	128274
2020-09-18 13:38:59	1	Construcción por nacer además cielo	3.85	20235
2006-06-24 18:03:10	1	Jardinería lejos cosa ciervo negar	4.16	208471
2017-06-08 09:27:23	1	Precisión trigo susto actuación evitar	3.15	358337
2020-06-18 09:28:05	1	Construcción morder entender, flexible trasero	3.99	311417
2015-08-22 06:37:39	1	Pintura pantalón castaño vegetal dentro	3.04	149241
2014-05-15 19:29:10	1	Soldadura estómago gris bolsa patatas	2.95	379860
2014-05-17 15:35:00	1	Medición favor sino artístico os	5.97	57417
2005-05-05 20:48:29	1	De un, delicioso, empatía cantidad	5.11	119797
2011-12-26 16:27:12	1	Desbaste acto muslo domingo tras	3.61	278589
2016-01-07 16:50:39	1	Carpintería o caluroso década evitar	3.65	407322
2010-04-03 06:26:21	1	Carpintería cultura morir incluso diario	3.32	216727
2020-07-03 10:29:13	1	De una, que mismo, ley	1.43	11344
2010-04-15 13:33:30	1	Mecánicas cordones construcción paso bajo	3.2	351058
2006-05-10 06:40:05	1	Cerrajería volumen finalmente saber expendedora	1.3	560650
2010-04-19 20:02:04	1	De comunidad generar tiempo documento	4.05	128204
2019-05-09 08:23:38	1	Ajuste sustituir, millón vida nivel	1.57	102236
2012-05-23 06:59:41	1	Relojería cabo palma potencia educación	3.46	419049
2007-04-21 18:53:03	1	Montaje consejo de perjuicio galaxia	5.75	588657
2009-10-21 07:53:04	1	Multifunción sorprendido enfadado acordar compañía	1.59	59838
2016-05-22 19:29:28	1	Fijación Familia mosca Actividades cantar	2.03	532161
2014-02-28 13:50:34	1	Pintura marrón, tranquilo de jueves	2.77	442780
2008-09-03 15:31:32	1	Campo cuáles alabar, deporte propio	4.63	333804
2005-02-08 07:52:06	1	Unión resultado tía lateral cuánto	1.45	570605
2017-06-23 12:33:00	1	Unión manzana doblar volumen gato	4.18	20967
2014-07-17 11:26:20	1	Construcción flor cuestión compañía color	2.26	575310
2013-06-05 17:43:46	1	Soldadura interés ocasión excepto probablemente	1.49	621982
2009-02-25 17:46:03	1	Sujeción hueso ordinales regional mientras	2.4	515923
2009-04-25 12:14:05	1	Plomería imposible poner casi indefinidos	5.96	522175
2014-02-20 11:22:07	1	Construcción calamar presente través dictadura	4.08	232112
2009-02-05 14:47:45	1	Construcción absoluto población automático metálico	5.15	585795
2010-06-12 07:19:21	1	Campo vivir tamaño fracaso de	3.94	439254
2020-08-03 16:17:02	1	Desbaste tránsito, por mostrar cucaracha	3.24	493125
2005-06-01 17:56:27	1	Multifunción probablemente familia retroceso consejo	4.22	136909
2009-10-19 17:20:18	1	De hablar gafas estructura Adjetivos	3.06	287244
2007-08-03 07:36:11	1	Herrería situación mosca volver década	5.13	219042
2020-06-06 14:33:28	1	Herrería esos, es lombriz quedarse	5.03	487267
2015-12-19 16:31:44	1	Mecánicas hilo alemán percibir abajo,	5.07	446167
2011-12-18 07:02:12	1	Desbaste chaqueta amplio perro pesar	3.01	550795
2016-01-22 10:17:58	1	Mecánicas tres compañía hoja incorrecto,	5.29	501412
2016-08-28 07:52:12	1	Relojería allí Adjetivos ancho cerca	4.94	360150
2011-08-10 19:34:16	1	De ni billete y espectáculo	3.63	558981
2010-11-18 17:20:35	1	Soldadura delgado función anciano reír	1.71	100292
2011-02-08 18:35:18	1	Montaje nariz tuyo, progreso bisnieto	2.77	199877
2008-01-28 08:39:25	1	Pintura cómo cielo Verbos nivel	2.73	168312
2018-07-09 12:45:31	1	Soldadura interesado camino angosto economía	1.48	110423
2019-04-08 12:54:22	1	Ajuste urbano almendra través fábrica	1.63	271294
2019-10-02 06:09:14	1	Electricidad agarrar cualquiera cerdo aceleración	4.43	12765
2006-07-11 17:42:50	1	Jardinería mediodía transacción cuarto carta	2.08	65207
2012-11-27 07:28:59	1	Multifunción casi únicamente lanzar por	5.95	262678
2009-10-27 18:47:54	1	Campo similitud penúltimo destrucción explicar	4.64	402422
